Role,Speed,Endpoint 1 Name,Endpoint 1 Type,Endpoint 1 Interface ID,Endpoint 1 Interface Name,Endpoint 1 IP,Endpoint 2 Name,Endpoint 2 Type,Endpoint 2 Interface ID,Endpoint 2 Interface Name,Endpoint 2 IP,Rack
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/47:1,10.0.24.100/31,spine001_001_17,Spine,,et-0/0/1:1,10.0.24.101/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/48:0,10.0.24.102/31,spine001_001_18,Spine,,et-0/0/1:0,10.0.24.103/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/48:1,10.0.24.104/31,spine001_001_18,Spine,,et-0/0/1:1,10.0.24.105/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/49:0,10.0.24.106/31,spine001_001_19,Spine,,et-0/0/1:0,10.0.24.107/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/49:1,10.0.24.108/31,spine001_001_19,Spine,,et-0/0/1:1,10.0.24.109/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/50:0,10.0.24.110/31,spine001_001_20,Spine,,et-0/0/1:0,10.0.24.111/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/50:1,10.0.24.112/31,spine001_001_20,Spine,,et-0/0/1:1,10.0.24.113/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/51:0,10.0.24.114/31,spine001_001_21,Spine,,et-0/0/1:0,10.0.24.115/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/51:1,10.0.24.116/31,spine001_001_21,Spine,,et-0/0/1:1,10.0.24.117/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/52:0,10.0.24.118/31,spine001_001_22,Spine,,et-0/0/1:0,10.0.24.119/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/52:1,10.0.24.120/31,spine001_001_22,Spine,,et-0/0/1:1,10.0.24.121/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/53:0,10.0.24.122/31,spine001_001_23,Spine,,et-0/0/1:0,10.0.24.123/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/53:1,10.0.24.124/31,spine001_001_23,Spine,,et-0/0/1:1,10.0.24.125/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/54:0,10.0.24.126/31,spine001_001_24,Spine,,et-0/0/1:0,10.0.24.127/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/54:1,10.0.24.128/31,spine001_001_24,Spine,,et-0/0/1:1,10.0.24.129/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/55:0,10.0.24.130/31,spine001_001_25,Spine,,et-0/0/1:0,10.0.24.131/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/55:1,10.0.24.132/31,spine001_001_25,Spine,,et-0/0/1:1,10.0.24.133/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/56:0,10.0.24.134/31,spine001_001_26,Spine,,et-0/0/1:0,10.0.24.135/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/56:1,10.0.24.136/31,spine001_001_26,Spine,,et-0/0/1:1,10.0.24.137/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/57:0,10.0.24.138/31,spine001_001_27,Spine,,et-0/0/1:0,10.0.24.139/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/57:1,10.0.24.140/31,spine001_001_27,Spine,,et-0/0/1:1,10.0.24.141/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/58:0,10.0.24.142/31,spine001_001_28,Spine,,et-0/0/1:0,10.0.24.143/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/58:1,10.0.24.144/31,spine001_001_28,Spine,,et-0/0/1:1,10.0.24.145/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/59:0,10.0.24.146/31,spine001_001_29,Spine,,et-0/0/1:0,10.0.24.147/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/59:1,10.0.24.148/31,spine001_001_29,Spine,,et-0/0/1:1,10.0.24.149/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/60:0,10.0.24.150/31,spine001_001_30,Spine,,et-0/0/1:0,10.0.24.151/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/60:1,10.0.24.152/31,spine001_001_30,Spine,,et-0/0/1:1,10.0.24.153/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/61:0,10.0.24.154/31,spine001_001_31,Spine,,et-0/0/1:0,10.0.24.155/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/61:1,10.0.24.156/31,spine001_001_31,Spine,,et-0/0/1:1,10.0.24.157/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/62:0,10.0.24.158/31,spine001_001_32,Spine,,et-0/0/1:0,10.0.24.159/31,
Spine to Leaf,400G,leaf001_002_1,Leaf,,et-0/0/62:1,10.0.24.160/31,spine001_001_32,Spine,,et-0/0/1:1,10.0.24.161/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/31:0,10.0.24.162/31,spine001_001_01,Spine,,et-0/0/2:0,10.0.24.163/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/31:1,10.0.24.164/31,spine001_001_01,Spine,,et-0/0/2:1,10.0.24.165/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/32:0,10.0.24.166/31,spine001_001_02,Spine,,et-0/0/2:0,10.0.24.167/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/32:1,10.0.24.168/31,spine001_001_02,Spine,,et-0/0/2:1,10.0.24.169/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/33:0,10.0.24.170/31,spine001_001_03,Spine,,et-0/0/2:0,10.0.24.171/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/33:1,10.0.24.172/31,spine001_001_03,Spine,,et-0/0/2:1,10.0.24.173/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/34:0,10.0.24.174/31,spine001_001_04,Spine,,et-0/0/2:0,10.0.24.175/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/34:1,10.0.24.176/31,spine001_001_04,Spine,,et-0/0/2:1,10.0.24.177/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/35:0,10.0.24.178/31,spine001_001_05,Spine,,et-0/0/2:0,10.0.24.179/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/35:1,10.0.24.180/31,spine001_001_05,Spine,,et-0/0/2:1,10.0.24.181/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/36:0,10.0.24.182/31,spine001_001_06,Spine,,et-0/0/2:0,10.0.24.183/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/36:1,10.0.24.184/31,spine001_001_06,Spine,,et-0/0/2:1,10.0.24.185/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/37:0,10.0.24.186/31,spine001_001_07,Spine,,et-0/0/2:0,10.0.24.187/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/37:1,10.0.24.188/31,spine001_001_07,Spine,,et-0/0/2:1,10.0.24.189/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/38:0,10.0.24.190/31,spine001_001_08,Spine,,et-0/0/2:0,10.0.24.191/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/38:1,10.0.24.192/31,spine001_001_08,Spine,,et-0/0/2:1,10.0.24.193/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/39:0,10.0.24.194/31,spine001_001_09,Spine,,et-0/0/2:0,10.0.24.195/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/39:1,10.0.24.196/31,spine001_001_09,Spine,,et-0/0/2:1,10.0.24.197/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/40:0,10.0.24.198/31,spine001_001_10,Spine,,et-0/0/2:0,10.0.24.199/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/40:1,10.0.24.200/31,spine001_001_10,Spine,,et-0/0/2:1,10.0.24.201/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/41:0,10.0.24.202/31,spine001_001_11,Spine,,et-0/0/2:0,10.0.24.203/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/41:1,10.0.24.204/31,spine001_001_11,Spine,,et-0/0/2:1,10.0.24.205/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/42:0,10.0.24.206/31,spine001_001_12,Spine,,et-0/0/2:0,10.0.24.207/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/42:1,10.0.24.208/31,spine001_001_12,Spine,,et-0/0/2:1,10.0.24.209/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/43:0,10.0.24.210/31,spine001_001_13,Spine,,et-0/0/2:0,10.0.24.211/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/43:1,10.0.24.212/31,spine001_001_13,Spine,,et-0/0/2:1,10.0.24.213/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/44:0,10.0.24.214/31,spine001_001_14,Spine,,et-0/0/2:0,10.0.24.215/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/44:1,10.0.24.216/31,spine001_001_14,Spine,,et-0/0/2:1,10.0.24.217/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/45:0,10.0.24.218/31,spine001_001_15,Spine,,et-0/0/2:0,10.0.24.219/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/45:1,10.0.24.220/31,spine001_001_15,Spine,,et-0/0/2:1,10.0.24.221/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/46:0,10.0.24.222/31,spine001_001_16,Spine,,et-0/0/2:0,10.0.24.223/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/46:1,10.0.24.224/31,spine001_001_16,Spine,,et-0/0/2:1,10.0.24.225/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/47:0,10.0.24.226/31,spine001_001_17,Spine,,et-0/0/2:0,10.0.24.227/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/47:1,10.0.24.228/31,spine001_001_17,Spine,,et-0/0/2:1,10.0.24.229/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/48:0,10.0.24.230/31,spine001_001_18,Spine,,et-0/0/2:0,10.0.24.231/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/48:1,10.0.24.232/31,spine001_001_18,Spine,,et-0/0/2:1,10.0.24.233/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/49:0,10.0.24.234/31,spine001_001_19,Spine,,et-0/0/2:0,10.0.24.235/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/49:1,10.0.24.236/31,spine001_001_19,Spine,,et-0/0/2:1,10.0.24.237/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/50:0,10.0.24.238/31,spine001_001_20,Spine,,et-0/0/2:0,10.0.24.239/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/50:1,10.0.24.240/31,spine001_001_20,Spine,,et-0/0/2:1,10.0.24.241/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/51:0,10.0.24.242/31,spine001_001_21,Spine,,et-0/0/2:0,10.0.24.243/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/51:1,10.0.24.244/31,spine001_001_21,Spine,,et-0/0/2:1,10.0.24.245/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/52:0,10.0.24.246/31,spine001_001_22,Spine,,et-0/0/2:0,10.0.24.247/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/52:1,10.0.24.248/31,spine001_001_22,Spine,,et-0/0/2:1,10.0.24.249/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/53:0,10.0.24.250/31,spine001_001_23,Spine,,et-0/0/2:0,10.0.24.251/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/53:1,10.0.24.252/31,spine001_001_23,Spine,,et-0/0/2:1,10.0.24.253/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/54:0,10.0.25.2/31,spine001_001_24,Spine,,et-0/0/2:0,10.0.25.3/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/54:1,10.0.25.4/31,spine001_001_24,Spine,,et-0/0/2:1,10.0.25.5/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/55:0,10.0.25.6/31,spine001_001_25,Spine,,et-0/0/2:0,10.0.25.7/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/55:1,10.0.25.8/31,spine001_001_25,Spine,,et-0/0/2:1,10.0.25.9/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/56:0,10.0.25.10/31,spine001_001_26,Spine,,et-0/0/2:0,10.0.25.11/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/56:1,10.0.25.12/31,spine001_001_26,Spine,,et-0/0/2:1,10.0.25.13/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/57:0,10.0.25.14/31,spine001_001_27,Spine,,et-0/0/2:0,10.0.25.15/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/57:1,10.0.25.16/31,spine001_001_27,Spine,,et-0/0/2:1,10.0.25.17/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/58:0,10.0.25.18/31,spine001_001_28,Spine,,et-0/0/2:0,10.0.25.19/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/58:1,10.0.25.20/31,spine001_001_28,Spine,,et-0/0/2:1,10.0.25.21/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/59:0,10.0.25.22/31,spine001_001_29,Spine,,et-0/0/2:0,10.0.25.23/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/59:1,10.0.25.24/31,spine001_001_29,Spine,,et-0/0/2:1,10.0.25.25/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/60:0,10.0.25.26/31,spine001_001_30,Spine,,et-0/0/2:0,10.0.25.27/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/60:1,10.0.25.28/31,spine001_001_30,Spine,,et-0/0/2:1,10.0.25.29/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/61:0,10.0.25.30/31,spine001_001_31,Spine,,et-0/0/2:0,10.0.25.31/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/61:1,10.0.25.32/31,spine001_001_31,Spine,,et-0/0/2:1,10.0.25.33/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/62:0,10.0.25.34/31,spine001_001_32,Spine,,et-0/0/2:0,10.0.25.35/31,
Spine to Leaf,400G,leaf001_003_1,Leaf,,et-0/0/62:1,10.0.25.36/31,spine001_001_32,Spine,,et-0/0/2:1,10.0.25.37/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/31:0,10.0.25.38/31,spine001_001_01,Spine,,et-0/0/3:0,10.0.25.39/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/31:1,10.0.25.40/31,spine001_001_01,Spine,,et-0/0/3:1,10.0.25.41/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/32:0,10.0.25.42/31,spine001_001_02,Spine,,et-0/0/3:0,10.0.25.43/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/32:1,10.0.25.44/31,spine001_001_02,Spine,,et-0/0/3:1,10.0.25.45/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/33:0,10.0.25.46/31,spine001_001_03,Spine,,et-0/0/3:0,10.0.25.47/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/33:1,10.0.25.48/31,spine001_001_03,Spine,,et-0/0/3:1,10.0.25.49/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/34:0,10.0.25.50/31,spine001_001_04,Spine,,et-0/0/3:0,10.0.25.51/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/34:1,10.0.25.52/31,spine001_001_04,Spine,,et-0/0/3:1,10.0.25.53/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/35:0,10.0.25.54/31,spine001_001_05,Spine,,et-0/0/3:0,10.0.25.55/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/35:1,10.0.25.56/31,spine001_001_05,Spine,,et-0/0/3:1,10.0.25.57/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/36:0,10.0.25.58/31,spine001_001_06,Spine,,et-0/0/3:0,10.0.25.59/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/36:1,10.0.25.60/31,spine001_001_06,Spine,,et-0/0/3:1,10.0.25.61/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/37:0,10.0.25.62/31,spine001_001_07,Spine,,et-0/0/3:0,10.0.25.63/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/37:1,10.0.25.64/31,spine001_001_07,Spine,,et-0/0/3:1,10.0.25.65/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/38:0,10.0.25.66/31,spine001_001_08,Spine,,et-0/0/3:0,10.0.25.67/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/38:1,10.0.25.68/31,spine001_001_08,Spine,,et-0/0/3:1,10.0.25.69/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/39:0,10.0.25.70/31,spine001_001_09,Spine,,et-0/0/3:0,10.0.25.71/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/39:1,10.0.25.72/31,spine001_001_09,Spine,,et-0/0/3:1,10.0.25.73/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/40:0,10.0.25.74/31,spine001_001_10,Spine,,et-0/0/3:0,10.0.25.75/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/40:1,10.0.25.76/31,spine001_001_10,Spine,,et-0/0/3:1,10.0.25.77/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/41:0,10.0.25.78/31,spine001_001_11,Spine,,et-0/0/3:0,10.0.25.79/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/41:1,10.0.25.80/31,spine001_001_11,Spine,,et-0/0/3:1,10.0.25.81/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/42:0,10.0.25.82/31,spine001_001_12,Spine,,et-0/0/3:0,10.0.25.83/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/42:1,10.0.25.84/31,spine001_001_12,Spine,,et-0/0/3:1,10.0.25.85/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/43:0,10.0.25.86/31,spine001_001_13,Spine,,et-0/0/3:0,10.0.25.87/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/43:1,10.0.25.88/31,spine001_001_13,Spine,,et-0/0/3:1,10.0.25.89/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/44:0,10.0.25.90/31,spine001_001_14,Spine,,et-0/0/3:0,10.0.25.91/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/44:1,10.0.25.92/31,spine001_001_14,Spine,,et-0/0/3:1,10.0.25.93/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/45:0,10.0.25.94/31,spine001_001_15,Spine,,et-0/0/3:0,10.0.25.95/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/45:1,10.0.25.96/31,spine001_001_15,Spine,,et-0/0/3:1,10.0.25.97/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/46:0,10.0.25.98/31,spine001_001_16,Spine,,et-0/0/3:0,10.0.25.99/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/46:1,10.0.25.100/31,spine001_001_16,Spine,,et-0/0/3:1,10.0.25.101/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/47:0,10.0.25.102/31,spine001_001_17,Spine,,et-0/0/3:0,10.0.25.103/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/47:1,10.0.25.104/31,spine001_001_17,Spine,,et-0/0/3:1,10.0.25.105/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/48:0,10.0.25.106/31,spine001_001_18,Spine,,et-0/0/3:0,10.0.25.107/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/48:1,10.0.25.108/31,spine001_001_18,Spine,,et-0/0/3:1,10.0.25.109/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/49:0,10.0.25.110/31,spine001_001_19,Spine,,et-0/0/3:0,10.0.25.111/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/49:1,10.0.25.112/31,spine001_001_19,Spine,,et-0/0/3:1,10.0.25.113/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/50:0,10.0.25.114/31,spine001_001_20,Spine,,et-0/0/3:0,10.0.25.115/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/50:1,10.0.25.116/31,spine001_001_20,Spine,,et-0/0/3:1,10.0.25.117/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/51:0,10.0.25.118/31,spine001_001_21,Spine,,et-0/0/3:0,10.0.25.119/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/51:1,10.0.25.120/31,spine001_001_21,Spine,,et-0/0/3:1,10.0.25.121/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/52:0,10.0.25.122/31,spine001_001_22,Spine,,et-0/0/3:0,10.0.25.123/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/52:1,10.0.25.124/31,spine001_001_22,Spine,,et-0/0/3:1,10.0.25.125/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/53:0,10.0.25.126/31,spine001_001_23,Spine,,et-0/0/3:0,10.0.25.127/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/53:1,10.0.25.128/31,spine001_001_23,Spine,,et-0/0/3:1,10.0.25.129/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/54:0,10.0.25.130/31,spine001_001_24,Spine,,et-0/0/3:0,10.0.25.131/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/54:1,10.0.25.132/31,spine001_001_24,Spine,,et-0/0/3:1,10.0.25.133/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/55:0,10.0.25.134/31,spine001_001_25,Spine,,et-0/0/3:0,10.0.25.135/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/55:1,10.0.25.136/31,spine001_001_25,Spine,,et-0/0/3:1,10.0.25.137/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/56:0,10.0.25.138/31,spine001_001_26,Spine,,et-0/0/3:0,10.0.25.139/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/56:1,10.0.25.140/31,spine001_001_26,Spine,,et-0/0/3:1,10.0.25.141/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/57:0,10.0.25.142/31,spine001_001_27,Spine,,et-0/0/3:0,10.0.25.143/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/57:1,10.0.25.144/31,spine001_001_27,Spine,,et-0/0/3:1,10.0.25.145/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/58:0,10.0.25.146/31,spine001_001_28,Spine,,et-0/0/3:0,10.0.25.147/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/58:1,10.0.25.148/31,spine001_001_28,Spine,,et-0/0/3:1,10.0.25.149/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/59:0,10.0.25.150/31,spine001_001_29,Spine,,et-0/0/3:0,10.0.25.151/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/59:1,10.0.25.152/31,spine001_001_29,Spine,,et-0/0/3:1,10.0.25.153/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/60:0,10.0.25.154/31,spine001_001_30,Spine,,et-0/0/3:0,10.0.25.155/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/60:1,10.0.25.156/31,spine001_001_30,Spine,,et-0/0/3:1,10.0.25.157/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/61:0,10.0.25.158/31,spine001_001_31,Spine,,et-0/0/3:0,10.0.25.159/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/61:1,10.0.25.160/31,spine001_001_31,Spine,,et-0/0/3:1,10.0.25.161/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/62:0,10.0.25.162/31,spine001_001_32,Spine,,et-0/0/3:0,10.0.25.163/31,
Spine to Leaf,400G,leaf001_004_1,Leaf,,et-0/0/62:1,10.0.25.164/31,spine001_001_32,Spine,,et-0/0/3:1,10.0.25.165/31,
Spine to Leaf,400G,leaf001_005_1,Leaf,,et-0/0/31:0,10.0.25.166/31,spine001_001_01,Spine,,et-0/0/4:0,10.0.25.167/31,
Spine to Leaf,400G,leaf001_005_1,Leaf,,et-0/0/31:1,10.0.25.168/31,spine001_001_01,Spine,,et-0/0/4:1,10.0.25.169/31,
Spine to Leaf,400G,leaf001_005_1,Leaf,,et-0/0/32:0,10.0.25.170/31,spine001_001_02,Spine,,et-0/0/4:0,10.0.25.171/31,
Spine to Leaf,400G,leaf001_005_1,Leaf,,et-0/0/32:1,10.0.25.172/31,spine001_001_02,Spine,,et-0/0/4:1,10.0.25.173/31,
Spine to Leaf,400G,leaf001_005_1,Leaf,,et-0/0/33:0,10.0.25.174/31,spine001_001_03,Spine,,et-0/0/4:0,10.0.25.175/31,
Spine to Leaf,400G,leaf001_005_1,Leaf,,et-0/0/33:1,10.0.25.176/31,spine001_001_03,Spine,,et-0/0/4:1,10.0.25.177/31,
Spine to Leaf,400G,leaf001_005_1,Leaf,,et-0/0/34:0,10.0.25.178/31,spine001_001_04,Spine,,et-0/0/4:0,10.0.25.179/31,
Spine to Leaf,400G,leaf001_005_1,Leaf,,et-0/0/34:1,10.0.25.180/31,spine001_001_04,Spine,,et-0/0/4:1,10.0.25.181/31,
Spine to Leaf,400G,leaf001_005_1,Leaf,,et-0/0/35:0,10.0.25.182/31,spine001_001_05,Spine,,et-0/0/4:0,10.0.25.183/31,
Spine to Leaf,400G,leaf001_005_1,Leaf,,et-0/0/35:1,10.0.25.184/31,spine001_001_05,Spine,,et-0/0/4:1,10.0.25.185/31,
Spine to Leaf,400G,leaf001_005_1,Leaf,,et-0/0/36:0,10.0.25.186/31,spine001_001_06,Spine,,et-0/0/4:0,10.0.25.187/31,
Spine to Leaf,400G,leaf001_005_1,Leaf,,et-0/0/36:1,10.0.25.188/31,spine001_001_06,Spine,,et-0/0/4:1,10.0.25.189/31,
